Pet ID,Name,Status,Publish Date,Organization ID,City,State,Breed,Age,Gender,Size,Spayed or Neutered,House Trained,Special Needs,Shots Current,Date Collected,Days Available
55181420,Jupiter,adoptable,2022-04-01,GA423,Chamblee,GA,Mixed Breed,Adult,Female,Large,True,False,False,False,2022-04-26,25
54255997,Willy - In Foster,adoptable,2022-01-16,GA423,Chamblee,GA,Mixed Breed,Senior,Male,Large,True,False,False,False,2022-04-26,100
55239249,Bronco,adoptable,2022-04-07,GA508,Atlanta,GA,Labrador Retriever,Adult,Male,Medium,True,True,False,True,2022-04-26,19
54547536,Indy,adoptable,2022-02-08,GA745,Alpharetta,GA,Shepherd,Adult,Male,Large,True,True,False,True,2022-04-26,77
55383277,Esco,adoptable,2022-04-23,GA251,Atlanta,GA,Doberman Pinscher,Adult,Male,Large,True,False,False,False,2022-04-26,3
55344787,Bentley,adoptable,2022-04-19,GA997,Augusta,GA,Mountain Cur,Young,Male,Large,True,True,False,True,2022-04-26,7
54256081,Arturo,adoptable,2022-01-16,GA423,Chamblee,GA,Mixed Breed,Adult,Male,Large,True,False,False,False,2022-04-26,100
55376866,Roscoe,adoptable,2022-04-22,GA423,Chamblee,GA,Mixed Breed,Adult,Male,Large,True,False,False,False,2022-04-26,4
55255610,King,adoptable,2022-04-09,GA718,Columbus,GA,Chocolate Labrador Retriever,Adult,Male,Large,True,False,False,True,2022-04-26,17
54727032,Gillian,adoptable,2022-02-23,GA217,Atlanta,GA,Pit Bull Terrier,Adult,Female,Large,True,False,False,False,2022-04-26,62
54519926,Libra,adoptable,2022-02-05,GA299,Douglasville,GA,Pit Bull Terrier,Adult,Female,Medium,False,False,False,True,2022-04-26,80
55246267,Pebbles,adoptable,2022-04-08,GA217,Atlanta,GA,Labrador Retriever,Young,Male,Medium,True,False,False,False,2022-04-26,18
54586436,Peanut,adoptable,2022-02-11,GA299,Douglasville,GA,American Staffordshire Terrier,Adult,Female,Large,False,False,False,True,2022-04-26,74
55195151,Beth,adoptable,2022-04-03,GA204,Danielsville,GA,Mixed Breed,Young,Female,Medium,False,False,False,True,2022-04-26,23
54420298,Patch,adoptable,2022-01-28,GA793,Macon,GA,Chihuahua,Adult,Male,Small,True,False,False,True,2022-04-26,88
54914682,Felix 5523,adoptable,2022-03-09,GA181,Columbus,GA,Mixed Breed,Adult,Male,Large,True,False,False,True,2022-04-26,48
54970425,Arcee Cola,adoptable,2022-03-14,GA423,Chamblee,GA,Mixed Breed,Adult,Female,Large,True,False,False,False,2022-04-26,43
51032644,Shiny,adoptable,2021-03-28,GA902,Augusta,GA,Labrador Retriever,Young,Male,Medium,True,True,False,True,2022-04-26,394
55308112,Tucker,adoptable,2022-04-15,GA152,Washington,GA,Basset Hound,Baby,Male,Medium,True,True,False,True,2022-04-26,11
54255873,Friday,adoptable,2022-01-16,GA423,Chamblee,GA,Mixed Breed,Adult,Female,Medium,True,False,False,False,2022-04-26,100
55034516,Naomi,adoptable,2022-03-19,GA66,Albany,GA,Mixed Breed,Adult,Female,Medium,False,False,False,True,2022-04-26,38
54421103,Raven,adoptable,2022-01-28,GA423,Chamblee,GA,Mixed Breed,Adult,Female,Large,True,False,False,False,2022-04-26,88
55034507,Rico,adoptable,2022-03-19,GA66,Albany,GA,Bull Terrier,Adult,Male,Large,False,False,False,True,2022-04-26,38
54899649,Honeybun,adoptable,2022-03-08,GA979,Douglas,GA,Black Mouth Cur,Adult,Female,Large,True,True,False,True,2022-04-26,49
55361777,Rowan,adoptable,2022-04-21,GA83,Fayetteville,GA,German Shepherd Dog,Baby,Male,Small,False,False,False,True,2022-04-26,5
55168979,Sango,adoptable,2022-03-31,GA299,Douglasville,GA,Labrador Retriever,Young,Female,Medium,False,False,False,True,2022-04-26,26
54985063,Rex,adoptable,2022-03-15,GA52,Lawrenceville,GA,Shepherd,Adult,Male,Large,True,True,False,True,2022-04-26,42
55195470,Kyrie-Adopted!,adoptable,2022-04-03,GA423,Chamblee,GA,Mixed Breed,Adult,Male,Medium,False,False,False,False,2022-04-26,23
53443181,Rosie,adoptable,2021-11-02,GA918,Marshallville,GA,Pit Bull Terrier,Adult,Female,Large,True,True,False,True,2022-04-26,175
54844994,Fidget,adoptable,2022-03-03,GA335,Atlanta,GA,Mixed Breed,Senior,Male,Large,True,False,False,False,2022-04-26,54
55346174,Butter,adoptable,2022-04-19,GA217,Atlanta,GA,Pit Bull Terrier,Adult,Female,Medium,False,False,False,False,2022-04-26,7
55192470,Travis Barker,adoptable,2022-04-03,GA217,Atlanta,GA,American Staffordshire Terrier,Adult,Male,Large,False,False,False,False,2022-04-26,23
55178658,Houston,adoptable,2022-04-01,GA217,Atlanta,GA,Pit Bull Terrier,Young,Male,Medium,True,False,False,False,2022-04-26,25
55357109,Tamara,adoptable,2022-04-20,GA299,Douglasville,GA,Pit Bull Terrier,Adult,Female,Medium,False,False,False,True,2022-04-26,6
55381298,Jazzy,adoptable,2022-04-23,GA247,Covington,GA,Beagle,Adult,Female,Medium,True,False,False,True,2022-04-26,3
55110601,Nixon,adoptable,2022-03-25,GA423,Chamblee,GA,Mixed Breed,Adult,Male,Medium,False,False,False,False,2022-04-26,32
54986175,Felicity,adoptable,2022-03-15,GA217,Atlanta,GA,Pit Bull Terrier,Adult,Female,Medium,True,False,False,False,2022-04-26,42
51012478,Ice Cube,adoptable,2021-03-26,GA41,Dawson,GA,American Bulldog,Young,Male,Large,True,True,False,True,2022-04-26,396
52392483,Bonnie,adoptable,2021-07-18,GA979,Douglas,GA,Dachshund,Adult,Female,Small,True,True,False,True,2022-04-26,282
46539413,Myles,adoptable,2019-11-12,GA377,Colbert,GA,Shepherd,Adult,Male,Medium,True,True,False,True,2022-04-26,896
50126308,Gemma,adoptable,2020-12-24,GA787,Peachtree City,GA,Shepherd,Adult,Female,Medium,True,False,False,True,2022-04-26,488
55296314,Sprout (In Foster),adoptable,2022-04-14,GA335,Atlanta,GA,Mixed Breed,Adult,Female,Medium,True,False,False,False,2022-04-26,12
53276392,Kermit,adoptable,2021-10-15,GA918,Marshallville,GA,American Staffordshire Terrier,Adult,Male,Large,True,True,False,True,2022-04-26,193
55382328,12728,adoptable,2022-04-23,GA247,Covington,GA,Pit Bull Terrier,Adult,Female,Medium,False,False,False,True,2022-04-26,3
55034587,Marilyn,adoptable,2022-03-19,GA66,Albany,GA,Mixed Breed,Adult,Female,Large,False,False,False,True,2022-04-26,38
53371340,Lucy,adoptable,2021-10-25,GA926,Tyrone,GA,Pit Bull Terrier,Adult,Female,Large,True,False,False,True,2022-04-26,183
52592041,Big Red,adoptable,2021-08-06,GA168,Perry,GA,Labrador Retriever,Adult,Male,Large,True,False,False,True,2022-04-26,263
54519332,Boman,adoptable,2022-02-04,GA1025,Waynesboro,GA,Pit Bull Terrier,Adult,Male,Large,False,False,False,True,2022-04-26,81
55284140,Beluga,adoptable,2022-04-12,GA251,Atlanta,GA,Pit Bull Terrier,Adult,Male,Small,True,False,False,False,2022-04-26,14
54529802,Bronco,adoptable,2022-02-06,GA809,Atlanta,GA,Boxer,Adult,Male,Medium,True,False,False,False,2022-04-26,79
54553273,Pen 180 Oreo Hwtx,adoptable,2022-02-08,GA357,Lawrenceville,GA,Pit Bull Terrier,Adult,Female,Medium,True,False,False,True,2022-04-26,77
54594664,Jazzy,adoptable,2022-02-11,GA809,Atlanta,GA,Shar-Pei,Adult,Female,Large,True,False,False,True,2022-04-26,74
55271178,Toast,adoptable,2022-04-11,GA217,Atlanta,GA,Pit Bull Terrier,Adult,Female,Small,True,False,False,False,2022-04-26,15
55346487,Sunshine Bear,adoptable,2022-04-20,GA423,Chamblee,GA,Mixed Breed,Adult,Female,Large,False,False,False,False,2022-04-26,6
54256148,Oogie,adoptable,2022-01-16,GA423,Chamblee,GA,Mixed Breed,Adult,Male,Large,False,False,False,False,2022-04-26,100
55335142,Fruit Loop,adoptable,2022-04-18,GA217,Atlanta,GA,Labrador Retriever,Young,Female,Small,True,False,False,False,2022-04-26,8
55105502,Monte,adoptable,2022-03-25,GA75,Hamilton,GA,Terrier,Adult,Male,Medium,True,False,False,False,2022-04-26,32
54871944,Sage 03-0505,adoptable,2022-03-05,GA926,Tyrone,GA,Pit Bull Terrier,Adult,Female,Large,True,False,False,True,2022-04-26,52
55355750,Jeffery,adoptable,2022-04-20,GA423,Chamblee,GA,Mixed Breed,Adult,Male,Medium,True,False,False,False,2022-04-26,6
54256033,Isis,adoptable,2022-01-16,GA423,Chamblee,GA,Mixed Breed,Senior,Female,Large,True,False,False,False,2022-04-26,100
55126960,Calypso,adoptable,2022-03-27,GA319,Peachtree City,GA,Pit Bull Terrier,Young,Female,Large,False,False,False,True,2022-04-26,30
55235837,Rocky,adoptable,2022-04-07,GA217,Atlanta,GA,Pit Bull Terrier,Young,Male,Large,True,False,False,False,2022-04-26,19
40713643,Valentina,adoptable,2018-01-19,GA665,Peachtree City,GA,Retriever,Adult,Female,Medium,True,False,False,True,2022-04-26,1558
54364647,Tessa *Foster Needed Too!,adoptable,2022-01-25,GA627,Decatur,GA,American Bulldog,Young,Female,Medium,True,True,False,True,2022-04-26,91
55398122,Pen 200,adoptable,2022-04-25,GA357,Lawrenceville,GA,Shih Tzu,Adult,Female,Small,True,False,False,True,2022-04-26,1
52613987,Zack,adoptable,2021-08-09,GA216,Eastman,GA,Yellow Labrador Retriever,Young,Male,Large,True,False,False,True,2022-04-26,260
54116026,Coal,adoptable,2022-01-05,GA216,Eastman,GA,Hound,Young,Male,Medium,True,True,False,True,2022-04-26,111
55353516,Camo 3414,adoptable,2022-04-20,GA181,Columbus,GA,Mixed Breed,Young,Male,Medium,True,False,False,True,2022-04-26,6
52710018,Palomo,adoptable,2021-08-19,GA923,Loganville,GA,Boxer,Adult,Male,Large,False,True,False,False,2022-04-26,250
54255469,Sunny- In Foster,adoptable,2022-01-16,GA423,Chamblee,GA,Mixed Breed,Adult,Female,Medium,True,False,False,False,2022-04-26,100
46540630,Izzy,adoptable,2019-11-11,GA377,Colbert,GA,German Shepherd Dog,Adult,Female,Large,True,True,True,True,2022-04-26,897
54255973,Falco,adoptable,2022-01-16,GA423,Chamblee,GA,Mixed Breed,Adult,Male,Large,True,False,False,False,2022-04-26,100
55245750,Juniper,adoptable,2022-04-08,GA217,Atlanta,GA,Pit Bull Terrier,Young,Female,Small,True,False,False,False,2022-04-26,18
55402420,Mucho,adoptable,2022-04-26,GA217,Atlanta,GA,Pit Bull Terrier,Young,Male,Large,False,False,False,False,2022-04-26,0
55277337,Sebastian,adoptable,2022-04-12,GA204,Danielsville,GA,Pit Bull Terrier,Young,Male,Medium,True,False,False,True,2022-04-26,14
43568427,Sailor Mars,adoptable,2018-12-17,GA914,Decatur,GA,Australian Cattle Dog / Blue Heeler,Adult,Female,Medium,True,False,True,True,2022-04-26,1226
54942000,Soybean 03-1118,adoptable,2022-03-11,GA926,Tyrone,GA,Pit Bull Terrier,Baby,Male,Small,False,False,False,True,2022-04-26,46
55179603,Pen 126 Grouper,adoptable,2022-04-01,GA357,Lawrenceville,GA,Pit Bull Terrier,Young,Male,Large,True,False,False,True,2022-04-26,25
54470506,Mason (Run 34) ,adoptable,2022-02-01,GA733,Columbus,GA,Mixed Breed,Adult,Male,Medium,False,False,False,True,2022-04-26,84
55192327,Monet,adoptable,2022-04-02,GA627,Decatur,GA,Husky,Young,Female,Large,True,True,False,True,2022-04-26,24
55402421,Cheetah,adoptable,2022-04-26,GA217,Atlanta,GA,German Shepherd Dog,Adult,Female,Large,False,False,False,False,2022-04-26,0
54252761,Roofus Floofus (In Foster),adoptable,2022-01-16,GA335,Atlanta,GA,Mixed Breed,Adult,Male,Large,True,False,False,False,2022-04-26,100
55230461,Jake,adoptable,2022-04-06,GA204,Danielsville,GA,Boxer,Adult,Male,Medium,True,False,False,True,2022-04-26,20
54255615,Ruby Redd,adoptable,2022-01-16,GA423,Chamblee,GA,Mixed Breed,Adult,Female,Large,False,False,False,False,2022-04-26,100
55126796,Denver,adoptable,2022-03-27,GA918,Marshallville,GA,Husky,Young,Male,Large,True,True,False,True,2022-04-26,30
55297140,Thandi,adoptable,2022-04-14,GA423,Chamblee,GA,Mixed Breed,Adult,Female,Medium,False,False,False,False,2022-04-26,12
55010519,Bambi,adoptable,2022-03-17,GA217,Atlanta,GA,Pit Bull Terrier,Young,Female,Medium,True,False,False,False,2022-04-26,40
55015871,Nova,adoptable,2022-03-17,GA553,Warner Robins,GA,Terrier,Baby,Female,Medium,False,False,False,True,2022-04-26,40
55016138,Monroe,adoptable,2022-03-17,GA423,Chamblee,GA,Mixed Breed,Adult,Female,Large,False,False,False,False,2022-04-26,40
55009986,Pippa,adoptable,2022-03-17,GA70,Greensboro,GA,Terrier,Adult,Female,Medium,True,False,False,False,2022-04-26,40
54734367,Prince,adoptable,2022-02-24,GA174,Forsyth,GA,American Staffordshire Terrier,Young,Male,Large,True,False,False,True,2022-04-26,61
55298187,Adele,adoptable,2022-04-14,GA66,Albany,GA,Mixed Breed,Young,Female,Small,False,False,False,True,2022-04-26,12
55109900,Lucille,adoptable,2022-03-25,GA423,Chamblee,GA,Mixed Breed,Adult,Female,Medium,False,False,False,False,2022-04-26,32
54488215,Pen 182 Sasha,adoptable,2022-02-02,GA357,Lawrenceville,GA,Pit Bull Terrier,Young,Female,Medium,True,False,False,True,2022-04-26,83
55168806,Henley,adoptable,2022-03-31,GA535,Dunwoody,GA,Labrador Retriever,Baby,Male,Large,True,False,False,True,2022-04-26,26
54987808,Key Lime Pie,adoptable,2022-03-15,GA217,Atlanta,GA,Pit Bull Terrier,Young,Female,Medium,True,False,False,False,2022-04-26,42
55384037,Lucy,adoptable,2022-04-23,GA941,Decatur,GA,Labrador Retriever,Adult,Female,Medium,True,True,True,True,2022-04-26,3
54733385,Jackson ,adoptable,2022-02-24,GA999,Douglas,GA,Catahoula Leopard Dog,Adult,Male,Medium,True,True,False,True,2022-04-26,61
55380260,Blue Jeans,adoptable,2022-04-23,GA75,Hamilton,GA,Terrier,Adult,Female,Medium,True,False,False,False,2022-04-26,3
55317547,Axel-Adopted,adoptable,2022-04-16,GA423,Chamblee,GA,Mixed Breed,Young,Male,Large,False,False,False,False,2022-04-26,10
55030796,Cokie,adoptable,2022-03-18,GA423,Chamblee,GA,Mixed Breed,Adult,Female,Large,False,False,False,False,2022-04-26,39
53364988,Zephyr,adoptable,2021-10-25,GA809,Atlanta,GA,Pit Bull Terrier,Young,Male,Medium,True,False,False,False,2022-04-26,183
33151430,Rosie,adoptable,2015-08-30,GA41,Dawson,GA,Pit Bull Terrier,Senior,Female,Large,True,True,False,True,2022-04-26,2431
54914776,Lucky,adoptable,2022-03-09,GA1025,Waynesboro,GA,Labrador Retriever,Baby,Female,Medium,False,False,False,True,2022-04-26,48
54959697,Bambi,adoptable,2022-03-13,GA217,Atlanta,GA,Pit Bull Terrier,Young,Male,Large,True,False,False,False,2022-04-26,44
55377505,Charlie,adoptable,2022-04-22,GA423,Chamblee,GA,Mixed Breed,Adult,Male,Large,True,False,False,False,2022-04-26,4
54983820,Trey,adoptable,2022-03-15,GA257,Appling,GA,Labrador Retriever,Adult,Male,Large,False,False,False,False,2022-04-26,42
55032159,Red,adoptable,2022-03-19,GA1020,Jackson,GA,Pit Bull Terrier,Adult,Male,Large,True,False,False,True,2022-04-26,38
54999041,Mamma Mia!,adoptable,2022-03-16,GA217,Atlanta,GA,Pit Bull Terrier,Young,Female,Large,True,False,False,False,2022-04-26,41
55278531,Leticia,adoptable,2022-04-12,GA423,Chamblee,GA,Mixed Breed,Adult,Female,Medium,False,False,False,False,2022-04-26,14
54861618,Vince 8169,adoptable,2022-03-04,GA181,Columbus,GA,Mixed Breed,Adult,Male,Medium,True,False,False,True,2022-04-26,53
54895439,Duke,adoptable,2022-03-07,GA217,Atlanta,GA,Pit Bull Terrier,Adult,Male,Large,True,False,False,False,2022-04-26,50
55399332,Kito,adoptable,2022-04-25,GA247,Covington,GA,Dachshund,Adult,Male,Medium,False,False,False,True,2022-04-26,1
55297110,Hershey,adoptable,2022-04-14,GA217,Atlanta,GA,Pit Bull Terrier,Young,Male,Large,True,False,False,False,2022-04-26,12
55285194,Angelica,adoptable,2022-04-12,GA862,Athens,GA,Mixed Breed,Senior,Female,Medium,False,False,False,False,2022-04-26,14
54842579,Kodak,adoptable,2022-03-03,GA918,Marshallville,GA,German Shepherd Dog,Adult,Male,Large,True,True,False,True,2022-04-26,54
55131653,Rocket,adoptable,2022-03-28,GA680,Atlanta,GA,Beagle,Adult,Male,Medium,True,True,False,True,2022-04-26,29
55102308,Zaxby 03-2478,adoptable,2022-03-24,GA926,Tyrone,GA,German Shepherd Dog,Adult,Male,Medium,True,False,False,True,2022-04-26,33
54281826,Grandpa Holmes ,adoptable,2022-01-18,GA914,Decatur,GA,Labrador Retriever,Senior,Male,Large,True,False,False,True,2022-04-26,98
54946501,Miami Vice,adoptable,2022-03-11,GA335,Atlanta,GA,Mixed Breed,Adult,Male,Large,True,False,False,False,2022-04-26,46
55134362,Isabella,adoptable,2022-03-28,GA217,Atlanta,GA,Pit Bull Terrier,Young,Female,Medium,False,False,False,False,2022-04-26,29
54252679,Diamond 2,adoptable,2022-01-16,GA335,Atlanta,GA,Mixed Breed,Adult,Female,Medium,True,False,False,False,2022-04-26,100
55129144,Sasha,adoptable,2022-03-27,GA52,Lawrenceville,GA,Beagle,Adult,Female,Medium,True,True,False,True,2022-04-26,30
54255971,Smoke,adoptable,2022-01-16,GA423,Chamblee,GA,Mixed Breed,Young,Male,Large,True,False,False,False,2022-04-26,100
54871753,Billie,adoptable,2022-03-05,GA168,Perry,GA,American Bulldog,Adult,Female,Large,True,True,False,True,2022-04-26,52
54757294,Pen 150 Bosco Hw Tx,adoptable,2022-02-25,GA357,Lawrenceville,GA,Pit Bull Terrier,Adult,Male,Medium,True,False,False,True,2022-04-26,60
55282289,Portugal,adoptable,2022-04-12,GA217,Atlanta,GA,German Shepherd Dog,Young,Female,Large,True,False,False,False,2022-04-26,14
54453504,Sidney,adoptable,2022-01-31,GA553,Warner Robins,GA,Hound,Adult,Female,Large,False,True,True,True,2022-04-26,85
55325641,Aspen,adoptable,2022-04-17,GA116,Athens,GA,Husky,Baby,Female,Large,False,False,False,True,2022-04-26,9
55353765,James,adoptable,2022-04-20,GA423,Chamblee,GA,Mixed Breed,Adult,Female,Medium,False,False,False,False,2022-04-26,6
54464489,Sniper,adoptable,2022-01-31,GA862,Athens,GA,Mixed Breed,Adult,Male,Large,True,False,False,False,2022-04-26,85
48271337,Cash Money,adoptable,2020-06-20,GA914,Decatur,GA,Jack Russell Terrier,Adult,Male,Medium,True,False,True,True,2022-04-26,675
53882343,Mars,adoptable,2021-12-13,GA217,Atlanta,GA,Pit Bull Terrier,Young,Male,Large,True,False,False,False,2022-04-26,134
54590639,June,adoptable,2022-02-11,GA204,Danielsville,GA,Hound,Adult,Female,Medium,True,False,False,True,2022-04-26,74
55255602,Hope,adoptable,2022-04-09,GA152,Washington,GA,Labrador Retriever,Adult,Female,Medium,True,False,True,True,2022-04-26,17
55260340,Susie,adoptable,2022-04-10,GA217,Atlanta,GA,Pit Bull Terrier,Young,Female,Medium,True,False,False,False,2022-04-26,16
48556693,Bentley,adoptable,2020-07-21,GA194,Atlanta,GA,Chihuahua,Adult,Male,Small,True,True,True,True,2022-04-26,644
55401635,Monk Monk,adoptable,2022-04-25,GA553,Warner Robins,GA,Chihuahua,Young,Female,Small,False,False,False,True,2022-04-26,1
55285187,Bella,adoptable,2022-04-12,GA862,Athens,GA,Mixed Breed,Adult,Female,Medium,False,False,False,False,2022-04-26,14
55163114,Willy,adoptable,2022-03-31,GA680,Atlanta,GA,Labrador Retriever,Young,Male,Large,True,False,False,True,2022-04-26,26
55189062,Mirthia-Adopted!,adoptable,2022-04-02,GA423,Chamblee,GA,Mixed Breed,Baby,Female,Small,False,False,False,False,2022-04-26,24
54713285,Cobalt,adoptable,2022-02-22,GA508,Atlanta,GA,Australian Shepherd,Young,Male,Medium,True,True,False,True,2022-04-26,63
54255477,Solana,adoptable,2022-01-16,GA423,Chamblee,GA,Mixed Breed,Adult,Female,Large,False,False,False,False,2022-04-26,100
55389608,Monkey,adoptable,2022-04-24,GA477,Greensboro,GA,Great Pyrenees,Baby,Male,Large,True,False,False,True,2022-04-26,2
55005972,Tammy,adoptable,2022-03-17,GA914,Decatur,GA,Mixed Breed,Young,Female,Medium,True,False,False,True,2022-04-26,40
54472116,Cook,adoptable,2022-02-01,GA862,Athens,GA,Mixed Breed,Adult,Male,Large,False,False,False,False,2022-04-26,84
55397595,Max #8611,adoptable,2022-04-25,GA232,Monroe,GA,Labrador Retriever,Baby,Male,Medium,False,False,False,False,2022-04-26,1
54739846,Thor,adoptable,2022-02-24,GA718,Columbus,GA,Staffordshire Bull Terrier,Senior,Male,Large,True,False,False,True,2022-04-26,61
55315405,Bailey,adoptable,2022-04-16,GA537,Dacula,GA,German Shepherd Dog,Adult,Female,Large,True,True,False,True,2022-04-26,10
54910016,Aspen,adoptable,2022-03-09,GA217,Atlanta,GA,Pit Bull Terrier,Adult,Female,Large,True,False,False,False,2022-04-26,48
55311489,Buckeye,adoptable,2022-04-15,GA217,Atlanta,GA,Pit Bull Terrier,Adult,Male,Medium,True,False,False,False,2022-04-26,11
55273620,Marley,adoptable,2022-04-11,GA99,Macon,GA,Dachshund,Senior,Female,Small,True,False,False,False,2022-04-26,15
54606973,Loaded Potato,adoptable,2022-02-13,GA217,Atlanta,GA,Pit Bull Terrier,Young,Male,Large,True,False,False,False,2022-04-26,72
55121206,Gert,adoptable,2022-03-26,GA535,Dunwoody,GA,Shar-Pei,Adult,Female,Small,True,False,False,True,2022-04-26,31
54100724,In Foster Sophie,adoptable,2022-01-04,GA357,Lawrenceville,GA,Pit Bull Terrier,Young,Female,Medium,True,False,False,True,2022-04-26,112
55060781,Claude,adoptable,2022-03-21,GA217,Atlanta,GA,Chow Chow,Young,Male,Large,True,False,False,False,2022-04-26,36
55216448,Sara,adoptable,2022-04-05,GA251,Atlanta,GA,Shepherd,Adult,Female,Large,True,False,False,False,2022-04-26,21
50238737,Shirley,adoptable,2021-01-09,GA830,Locust Grove,GA,German Shepherd Dog,Young,Female,Medium,True,True,True,True,2022-04-26,472
53327204,Dirk,adoptable,2021-10-21,GA537,Dacula,GA,German Shepherd Dog,Adult,Male,Large,True,True,False,True,2022-04-26,187
53351086,Willie ,adoptable,2021-11-24,AL48,Atlanta,GA,Weimaraner,Adult,Male,Large,True,True,True,True,2022-04-26,153
51517788,Mason,adoptable,2021-05-13,GA553,Warner Robins,GA,Retriever,Young,Male,Medium,True,True,False,True,2022-04-26,348
54624278,Reuben,adoptable,2022-02-15,GA217,Atlanta,GA,Pit Bull Terrier,Young,Male,Large,True,False,False,False,2022-04-26,70
55274909,Scizor - Adopted,adoptable,2022-04-11,GA423,Chamblee,GA,Mixed Breed,Adult,Male,Large,False,False,False,False,2022-04-26,15
52223186,Brisket,adoptable,2021-07-03,GA914,Decatur,GA,Mixed Breed,Adult,Male,Medium,True,True,False,True,2022-04-26,297
55326832,Iceland,adoptable,2022-04-18,GA217,Atlanta,GA,Labrador Retriever,Baby,Female,Small,True,False,False,False,2022-04-26,8
55199969,Amy,adoptable,2022-04-04,GA535,Dunwoody,GA,Beagle,Adult,Female,Small,True,True,False,True,2022-04-26,22
54011528,Journey,adoptable,2021-12-26,GA174,Forsyth,GA,Terrier,Adult,Female,Medium,True,True,False,False,2022-04-26,121
53546208,Cleo,adoptable,2021-11-12,GA535,Dunwoody,GA,Ibizan Hound,Adult,Female,Medium,True,True,False,True,2022-04-26,165
54697739,Bentley,adoptable,2022-02-21,GA299,Douglasville,GA,Pit Bull Terrier,Adult,Male,Large,False,False,False,True,2022-04-26,64
54497097,Big Boy,adoptable,2022-02-03,GA217,Atlanta,GA,Labrador Retriever,Adult,Male,Large,True,False,False,False,2022-04-26,82
55349043,Baron,adoptable,2022-04-20,GA467,Cochran,GA,Husky,Young,Male,Medium,True,True,False,True,2022-04-26,6
54707785,Arthur,adoptable,2022-02-22,GA535,Dunwoody,GA,Terrier,Adult,Male,Large,True,False,False,True,2022-04-26,63
55034539,Rusty,adoptable,2022-03-19,GA66,Albany,GA,Mixed Breed,Adult,Male,Large,False,False,False,True,2022-04-26,38
51241333,Meeko,adoptable,2021-04-16,GA918,Marshallville,GA,Boxer,Adult,Female,Medium,True,True,False,True,2022-04-26,375
55232836,Cherry,adoptable,2022-04-07,GA423,Chamblee,GA,Mixed Breed,Adult,Female,Medium,True,False,False,False,2022-04-26,19
54425574,Britannia - In Foster,adoptable,2022-01-28,GA423,Chamblee,GA,Mixed Breed,Adult,Female,Large,True,False,False,False,2022-04-26,88
55361996,12703,adoptable,2022-04-21,GA247,Covington,GA,German Shepherd Dog,Adult,Female,Medium,False,False,False,True,2022-04-26,5
54987188,Hollis,adoptable,2022-03-15,GA508,Atlanta,GA,Labrador Retriever,Young,Male,Large,True,True,False,True,2022-04-26,42
54806650,Pillow,adoptable,2022-03-01,GA217,Atlanta,GA,German Shepherd Dog,Adult,Female,Medium,False,False,False,False,2022-04-26,56
55293045,Albina (Foster),adoptable,2022-04-13,GA335,Atlanta,GA,Mixed Breed,Young,Female,Large,False,False,False,False,2022-04-26,13
54949633,Hera,adoptable,2022-03-12,GA787,Peachtree City,GA,Great Pyrenees,Adult,Female,Large,True,False,False,True,2022-04-26,45
55379691,Pen 195 Ghost,adoptable,2022-04-23,GA357,Lawrenceville,GA,American Bulldog,Young,Male,Medium,True,False,False,True,2022-04-26,3
52223144,Cora,adoptable,2021-07-03,GA914,Decatur,GA,Mixed Breed,Adult,Female,Large,True,False,False,True,2022-04-26,297
54087536,Sophie ,adoptable,2022-01-03,GA827,Stockbridge,GA,Bull Terrier,Adult,Female,Medium,True,True,False,True,2022-04-26,113
53862327,Bruno,adoptable,2021-12-10,GA862,Athens,GA,Mixed Breed,Young,Male,Large,True,False,False,False,2022-04-26,137
55263860,Bubbles,adoptable,2022-04-10,GA299,Douglasville,GA,Pit Bull Terrier,Adult,Female,Large,True,False,False,True,2022-04-26,16
54990952,Kiwi,adoptable,2022-03-15,GA217,Atlanta,GA,Pit Bull Terrier,Adult,Female,Medium,True,False,False,False,2022-04-26,42
55313734,Patsy,adoptable,2022-04-15,GA627,Decatur,GA,Jack Russell Terrier,Young,Female,Small,True,True,False,True,2022-04-26,11
55336595,Sookie,adoptable,2022-04-19,GA217,Atlanta,GA,Pit Bull Terrier,Young,Female,Medium,False,False,False,False,2022-04-26,7
55347104,Torrance,adoptable,2022-04-20,GA59,Milledgeville,GA,Border Collie,Adult,Male,Large,True,False,False,True,2022-04-26,6
54989624,Boscoe 03-1548,adoptable,2022-03-15,GA926,Tyrone,GA,Pit Bull Terrier,Adult,Male,Medium,True,False,False,True,2022-04-26,42
55358444,Asher,adoptable,2022-04-21,GA680,Atlanta,GA,Schnauzer,Young,Male,Medium,True,False,False,True,2022-04-26,5
55034610,Kaylee,adoptable,2022-03-19,GA66,Albany,GA,Mixed Breed,Young,Female,Large,False,False,False,True,2022-04-26,38
54275821,Shorty,adoptable,2022-01-18,GA1020,Jackson,GA,Staffordshire Bull Terrier,Adult,Male,Small,True,False,False,True,2022-04-26,98
54927984,Lucky,adoptable,2022-03-10,GA70,Greensboro,GA,Border Collie,Adult,Female,Medium,True,False,False,False,2022-04-26,47
31122853,Ata,adoptable,2014-12-27,GA323,Lawrenceville,GA,Staffordshire Bull Terrier,Adult,Female,Medium,True,True,False,True,2022-04-26,2677
55334131,Emma Grace 04-1635,adoptable,2022-04-18,GA926,Tyrone,GA,Great Dane,Adult,Female,Extra Large,True,False,False,True,2022-04-26,8
