Pet ID,Name,Status,Publish Date,Organization ID,City,State,Breed,Age,Gender,Size,Coat,Spayed or Neutered,House Trained,Special Needs,Shots Current
54858447,Boon,adoptable,2022-03-04T18:10:57+0000,GA862,Athens,GA,Mixed Breed,Adult,Male,Large,,True,False,False,False
54802620,CASPER,adoptable,2022-03-01T19:01:22+0000,GA99,Macon,GA,Mixed Breed,Young,Male,Medium,,True,False,False,False
55368350,Giacomo (in foster),adoptable,2022-04-22T00:06:14+0000,GA335,Atlanta,GA,Mixed Breed,Young,Male,Small,,True,False,False,False
55179362,Loki,adoptable,2022-04-01T16:52:47+0000,GA340,Tucker,GA,Labrador Retriever,Adult,Male,Large,Short,True,True,True,True
55331643,QUEEN,adoptable,2022-04-18T16:56:32+0000,GA217,Atlanta,GA,Pit Bull Terrier,Young,Female,Medium,,False,False,False,False
51906420,Iroh,adoptable,2021-06-11T18:20:39+0000,GA160,Bogart,GA,Shepherd,Adult,Male,Medium,Short,True,True,False,True
55034597,West,adoptable,2022-03-19T10:04:32+0000,GA66,Albany,GA,Mixed Breed,Young,Male,Medium,,False,False,False,True
54255524,Dougie,adoptable,2022-01-16T22:06:37+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Male,Medium,,True,False,False,False
54338315,Paige,adoptable,2022-01-22T19:31:38+0000,GA168,Perry,GA,American Bulldog,Adult,Female,Medium,,True,True,False,True
54786374,Bobby Flame,adoptable,2022-02-28T16:01:45+0000,GA299,Douglasville,GA,Pit Bull Terrier,Young,Female,Large,,True,False,False,True
54142621,Lunasia,adoptable,2022-01-08T04:01:42+0000,GA299,Douglasville,GA,Pit Bull Terrier,Adult,Female,Medium,,False,False,False,True
55318424,Nugget,adoptable,2022-04-16T16:06:19+0000,GA251,Atlanta,GA,Mixed Breed,Senior,Male,Large,,True,False,False,False
55380258,Hashbrown,adoptable,2022-04-23T08:29:00+0000,GA75,Hamilton,GA,Terrier,Adult,Male,Medium,,True,False,False,False
55005287,Count,adoptable,2022-03-17T00:23:03+0000,GA537,Dacula,GA,German Shepherd Dog,Young,Male,Large,,True,True,False,True
55034588,Champ,adoptable,2022-03-19T10:04:32+0000,GA66,Albany,GA,Pit Bull Terrier,Young,Male,Medium,,False,False,False,True
54255898,Sweet Feathers - IN FOSTER,adoptable,2022-01-16T22:06:39+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Female,Medium,,True,False,False,False
54255749,MailBox - IN FOSTER,adoptable,2022-01-16T22:06:39+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Male,Large,,True,False,False,False
55353705,Fifi,adoptable,2022-04-20T19:08:04+0000,GA59,Milledgeville,GA,Weimaraner,Baby,Female,Medium,Short,True,False,False,True
51630970,William,adoptable,2021-05-22T20:09:58+0000,GA244,Monticello,GA,Terrier,Baby,Male,Small,Short,True,True,False,True
55283219,Zion - IN FOSTER,adoptable,2022-04-12T19:06:20+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Male,Large,,True,False,False,False
50893076,Boaz,adoptable,2021-03-16T19:38:37+0000,GA857,Norwood,GA,Cane Corso,Young,Male,Extra Large,Short,True,True,False,True
54887089,Dash,adoptable,2022-03-07T01:06:21+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Male,Large,,True,False,False,False
55217484,Chocolate Chip,adoptable,2022-04-05T19:13:24+0000,GA163,Social Circle,GA,Hound,Baby,Male,Medium,,True,False,False,True
45807366,Luna,adoptable,2019-08-31T10:01:15+0000,GA174,Forsyth,GA,Terrier,Adult,Female,Medium,,True,True,False,False
55064202,Brutus,adoptable,2022-03-22T10:06:17+0000,GA66,Albany,GA,Mixed Breed,Adult,Male,Medium,,False,False,False,True
55249557,Lou,adoptable,2022-04-08T18:42:23+0000,GA680,Atlanta,GA,Beagle,Senior,Male,Small,,True,False,False,True
54677508,SUN,adoptable,2022-02-19T01:41:48+0000,GA217,Atlanta,GA,Pit Bull Terrier,Young,Female,Medium,,True,False,False,False
55269355,Togedemaru,adoptable,2022-04-11T16:06:19+0000,GA423,Chamblee,GA,Mixed Breed,Young,Female,Medium,,False,False,False,False
55298930,Arjun,adoptable,2022-04-14T14:06:22+0000,GA423,Chamblee,GA,Mixed Breed,Young,Female,Medium,,False,False,False,False
55020619,Leo 03-1856,adoptable,2022-03-18T15:25:11+0000,GA926,Tyrone,GA,Hound,Baby,Male,Small,,True,False,False,True
55065410,Ignacio,adoptable,2022-03-22T14:06:23+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Male,Large,,False,False,False,False
55397147,Sunshine,adoptable,2022-04-25T17:31:14+0000,GA247,Covington,GA,Pit Bull Terrier,Adult,Female,Medium,,False,False,False,True
54973559,Pen 168c Blue,adoptable,2022-03-14T20:01:18+0000,GA357,Lawrenceville,GA,Pit Bull Terrier,Adult,Male,Large,,True,False,False,True
54793742,Novella,adoptable,2022-02-28T23:06:23+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Female,Large,,False,False,False,False
54486945,Zoey,adoptable,2022-02-02T19:36:29+0000,GA620,Barnesville,GA,German Shepherd Dog,Adult,Female,Medium,,False,False,False,False
55301502,Rooster,adoptable,2022-04-14T18:06:19+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Male,Large,,True,False,False,False
53945164,Ike,adoptable,2021-12-18T19:55:35+0000,GA508,Atlanta,GA,Labrador Retriever,Senior,Male,Medium,,True,True,False,True
52382807,Gertie,adoptable,2021-07-17T17:23:13+0000,GA919,Atlanta,GA,Rottweiler,Senior,Female,Medium,Short,True,True,False,True
55034604,Rosie,adoptable,2022-03-19T10:04:32+0000,GA66,Albany,GA,Pit Bull Terrier,Adult,Female,Medium,,False,False,False,False
55252504,BRUCE,adoptable,2022-04-08T23:40:39+0000,GA219,Augusta,GA,Pit Bull Terrier,Young,Male,Medium,,True,False,False,False
21938817,Binky,adoptable,2012-01-10T18:07:29+0000,GA665,Peachtree City,GA,American Staffordshire Terrier,Adult,Male,Medium,Short,True,True,False,True
55355751,Extra-ADOPTED,adoptable,2022-04-20T21:06:21+0000,GA423,Chamblee,GA,Mixed Breed,Baby,Female,Small,,False,False,False,False
55302810,Nyla (St Nick),adoptable,2022-04-14T19:35:21+0000,GA787,Peachtree City,GA,Pit Bull Terrier,Adult,Female,Medium,,True,False,False,True
55265905,MR.GRINCH,adoptable,2022-04-11T00:50:20+0000,GA217,Atlanta,GA,Pit Bull Terrier,Young,Male,Medium,,True,False,False,False
55109682,DIOR,adoptable,2022-03-25T16:59:05+0000,GA217,Atlanta,GA,Pit Bull Terrier,Baby,Male,Small,,True,False,False,False
55142816,Gwen 9710,adoptable,2022-03-29T15:50:10+0000,GA181,Columbus,GA,Mixed Breed,Young,Female,Large,,True,False,False,True
55358114,Fisher,adoptable,2022-04-21T00:28:44+0000,GA1028,Warner Robins,GA,Husky,Young,Male,Medium,,False,True,False,True
54252713,Lucinda,adoptable,2022-01-16T22:06:15+0000,GA335,Atlanta,GA,Pit Bull Terrier,Young,Female,Medium,,True,False,False,False
55350575,Alex #8531,adoptable,2022-04-20T15:09:00+0000,GA232,Monroe,GA,Pit Bull Terrier,Adult,Male,Medium,,False,False,False,False
55284890,Bently,adoptable,2022-04-12T21:06:29+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Male,Medium,,False,False,False,False
54255515,Banjo,adoptable,2022-01-16T22:06:37+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Male,Large,,False,False,False,False
55024810,Tullulah (in foster),adoptable,2022-03-18T18:06:15+0000,GA335,Atlanta,GA,Mixed Breed,Young,Female,Large,,True,False,False,False
55127111,Fluffy,adoptable,2022-03-27T17:42:44+0000,GA319,Peachtree City,GA,Black Labrador Retriever,Adult,Male,Medium,Medium,False,False,False,True
55234887,Thor,adoptable,2022-04-07T10:06:04+0000,GA66,Albany,GA,Shepherd,Adult,Male,Small,,True,False,False,True
54947622,Apollo,adoptable,2022-03-12T00:23:23+0000,GA477,Greensboro,GA,Pit Bull Terrier,Adult,Male,Large,Short,True,True,False,True
55401520,Coco Jr,adoptable,2022-04-25T23:01:42+0000,GA299,Douglasville,GA,Terrier,Adult,Male,Small,,False,False,False,True
55312914,AFGHAN,adoptable,2022-04-15T20:43:57+0000,GA217,Atlanta,GA,Pit Bull Terrier,Adult,Male,Medium,,True,False,False,False
54050308,Chief,adoptable,2021-12-30T02:01:13+0000,GA930,Covington,GA,German Shepherd Dog,Adult,Male,Large,Medium,True,True,False,True
45287353,Midge Maisel,adoptable,2019-07-18T00:13:38+0000,GA256,Clarkston,GA,Terrier,Adult,Female,Medium,Short,True,True,False,True
54965128,CHEESE PUFF,adoptable,2022-03-13T22:32:40+0000,GA217,Atlanta,GA,Pit Bull Terrier,Young,Male,Medium,,True,False,False,False
55388557,Trevor,adoptable,2022-04-24T16:01:53+0000,GA461,Barnesville,GA,Pit Bull Terrier,Adult,Male,Large,Short,True,True,False,True
55045169,Newman- ADOPTED,adoptable,2022-03-20T16:06:17+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Male,Large,,False,False,False,False
55336036,Dexter,adoptable,2022-04-18T23:53:42+0000,GA997,Augusta,GA,Rottweiler,Young,Male,Large,Short,True,True,False,True
54959699,COOLATA,adoptable,2022-03-13T01:58:28+0000,GA217,Atlanta,GA,Pit Bull Terrier,Young,Male,Large,,True,False,False,False
55401216,MARLEY,adoptable,2022-04-25T22:32:02+0000,GA217,Atlanta,GA,Labrador Retriever,Young,Female,Medium,,False,False,False,False
55178565,AVOCADO,adoptable,2022-04-01T16:33:53+0000,GA219,Augusta,GA,Labrador Retriever,Young,Female,Large,,True,False,False,False
54421102,Zeus (Formerly Atlas),adoptable,2022-01-28T17:06:14+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Male,Large,,True,False,False,False
30186097,Winston,adoptable,2014-09-02T17:47:19+0000,GA652,Atlanta,GA,Labrador Retriever,Adult,Male,Large,Short,True,True,False,True
55394203,Dh-16c Choji,adoptable,2022-04-25T13:46:21+0000,GA357,Lawrenceville,GA,Labrador Retriever,Adult,Male,Medium,,True,False,False,True
24003636,Lexi,adoptable,2012-09-01T00:00:26+0000,GA652,Atlanta,GA,American Staffordshire Terrier,Adult,Female,Medium,Short,True,True,False,True
55039755,MIRABEL,adoptable,2022-03-19T20:01:35+0000,GA217,Atlanta,GA,Cane Corso,Adult,Female,Large,,True,False,False,False
55034511,Libby,adoptable,2022-03-19T10:04:31+0000,GA66,Albany,GA,Mixed Breed,Young,Female,Medium,,True,False,False,True
55034540,Jeffery,adoptable,2022-03-19T10:04:31+0000,GA66,Albany,GA,Mixed Breed,Adult,Male,Medium,,False,False,False,True
55095924,Maverick,adoptable,2022-03-24T15:27:58+0000,GA902,Augusta,GA,Australian Cattle Dog / Blue Heeler,Baby,Male,Medium,Short,False,False,False,True
54464398,Pimm,adoptable,2022-01-31T22:29:25+0000,GA862,Athens,GA,Mixed Breed,Young,Male,Large,,True,False,False,False
55360281,Bean,adoptable,2022-04-21T12:25:22+0000,GA926,Tyrone,GA,Labrador Retriever,Adult,Male,Small,,True,False,False,True
54711647,Boren (run 26) ,adoptable,2022-02-22T18:40:23+0000,GA733,Columbus,GA,Mixed Breed,Adult,Male,Large,Short,True,False,False,True
54256086,Dempsey,adoptable,2022-01-16T22:06:40+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Male,Large,,True,False,False,False
55326098,RASCAL,adoptable,2022-04-17T21:53:11+0000,GA217,Atlanta,GA,Pit Bull Terrier,Young,Male,Medium,,True,False,False,False
55214960,Nicholas Sparks,adoptable,2022-04-05T17:06:14+0000,GA335,Atlanta,GA,Pit Bull Terrier,Adult,Male,Large,,True,False,False,False
54282034,Ruth,adoptable,2022-01-18T22:11:59+0000,GA914,Decatur,GA,Mixed Breed,Adult,Female,Large,Short,True,False,False,True
54829064,Dutton,adoptable,2022-03-03T03:29:26+0000,GA163,Social Circle,GA,Pit Bull Terrier,Adult,Male,Large,,True,True,False,True
55308148,BLOSSOM,adoptable,2022-04-15T13:42:14+0000,GA257,Appling,GA,Pit Bull Terrier,Young,Female,Small,,False,False,False,False
55348219,Macey,adoptable,2022-04-20T04:41:09+0000,GA353,Monroe,GA,Schnoodle,Baby,Female,Medium,Short,True,True,False,True
54252853,Elliot,adoptable,2022-01-16T22:06:15+0000,GA335,Atlanta,GA,Mixed Breed,Young,Male,Medium,,True,False,False,False
53445626,Denny 10-2641,adoptable,2021-11-02T20:25:15+0000,GA926,Tyrone,GA,Pit Bull Terrier,Adult,Male,Large,,True,False,False,True
55280936,Baguette,adoptable,2022-04-12T16:01:42+0000,GA1025,Waynesboro,GA,Pit Bull Terrier,Adult,Male,Medium,,False,False,False,True
53947455,AGGY,adoptable,2021-12-19T00:40:00+0000,GA217,Atlanta,GA,German Shepherd Dog,Young,Female,Medium,,True,False,False,False
55079952,Domino,adoptable,2022-03-23T13:04:25+0000,GA144,Conyers,GA,Jack Russell Terrier,Baby,Male,Small,Short,False,False,False,True
55391622,PETUNIA,adoptable,2022-04-24T23:57:40+0000,GA217,Atlanta,GA,English Bulldog,Adult,Female,Medium,,False,False,False,False
55034531,Sammy,adoptable,2022-03-19T10:04:31+0000,GA66,Albany,GA,Labrador Retriever,Adult,Male,Medium,,False,False,False,True
53058563,Dalton,adoptable,2021-09-22T18:58:15+0000,GA1020,Jackson,GA,Labrador Retriever,Young,Male,Medium,,True,False,False,True
55254242,Cowgirl,adoptable,2022-04-09T07:56:48+0000,GA75,Hamilton,GA,Terrier,Adult,Female,Medium,,True,False,False,False
50879043,Rufio,adoptable,2021-03-15T17:44:15+0000,GA997,Augusta,GA,American Staffordshire Terrier,Adult,Male,Large,Short,True,True,False,True
54255511,Zamora,adoptable,2022-01-16T22:06:37+0000,GA423,Chamblee,GA,Mixed Breed,Senior,Female,Large,,True,False,False,False
55311493,COLBY,adoptable,2022-04-15T18:43:38+0000,GA99,Macon,GA,Mixed Breed,Young,Male,Large,,False,False,False,False
55311792,Octavia,adoptable,2022-04-15T19:06:20+0000,GA423,Chamblee,GA,Mixed Breed,Senior,Female,Large,,False,False,False,False
55103786,PUMA,adoptable,2022-03-24T23:56:28+0000,GA217,Atlanta,GA,Pit Bull Terrier,Young,Female,Medium,,True,False,False,False
55345236,Drapion,adoptable,2022-04-19T22:06:30+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Male,Large,,False,False,False,False
55150320,VENUS,adoptable,2022-03-30T01:49:49+0000,GA217,Atlanta,GA,Cane Corso,Adult,Female,Large,,False,False,False,False
47706923,Oakley,adoptable,2020-03-27T01:19:56+0000,CA2261,Auburn,GA,Australian Shepherd,Young,Male,Medium,Medium,True,True,False,True
55063790,Jubilee,adoptable,2022-03-22T10:00:20+0000,GA150,Madison,GA,Pug,Adult,Male,Medium,,True,False,False,True
47113029,Uncle Buck,adoptable,2020-01-14T20:50:56+0000,GA914,Decatur,GA,Shepherd,Young,Male,Medium,Short,False,False,False,False
55119598,Chewie,adoptable,2022-03-26T17:25:10+0000,GA718,Columbus,GA,Terrier,Adult,Male,Medium,,True,False,False,True
54711741,Cujo (run 32) ,adoptable,2022-02-22T18:49:00+0000,GA733,Columbus,GA,Mixed Breed,Adult,Male,Large,Short,True,False,False,True
54803959,Albies,adoptable,2022-03-01T20:25:09+0000,GA718,Columbus,GA,Chocolate Labrador Retriever,Adult,Male,Large,,True,False,False,True
55338816,Morgan,adoptable,2022-04-19T13:56:10+0000,GA508,Atlanta,GA,Labrador Retriever,Adult,Male,Medium,,True,True,False,True
54252827,Gilbert,adoptable,2022-01-16T22:06:15+0000,GA335,Atlanta,GA,Mixed Breed,Young,Male,Large,,True,False,False,False
55349255,Beauty,adoptable,2022-04-20T13:25:49+0000,GA793,Macon,GA,Shepherd,Baby,Female,Medium,,True,False,False,True
54657441,Barrett,adoptable,2022-02-17T18:25:31+0000,GA718,Columbus,GA,German Shepherd Dog,Senior,Male,Large,,False,False,False,True
54252767,Lyon,adoptable,2022-01-16T22:06:15+0000,GA335,Atlanta,GA,Mixed Breed,Adult,Male,Large,,True,False,False,False
55130864,Laurel (ready to go home MAY 2022),adoptable,2022-03-28T03:49:32+0000,NH77,Chamblee,GA,White German Shepherd,Adult,Female,Medium,,True,True,False,True
54470529,Tasha (run 23) ,adoptable,2022-02-01T16:51:30+0000,GA733,Columbus,GA,Mixed Breed,Adult,Female,Large,Short,True,False,False,True
55252279,Buick,adoptable,2022-04-08T23:06:23+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Male,Large,,True,False,False,False
54987586,Maverick 03-1545,adoptable,2022-03-15T19:25:16+0000,GA926,Tyrone,GA,Pit Bull Terrier,Baby,Male,Small,,True,False,False,True
55034513,Chris,adoptable,2022-03-19T10:04:31+0000,GA66,Albany,GA,Pit Bull Terrier,Adult,Male,Medium,,False,False,False,True
54929241,ICELAND,adoptable,2022-03-10T18:44:59+0000,GA217,Atlanta,GA,Pit Bull Terrier,Adult,Female,Large,,True,False,False,False
54971169,Ken 03-1333,adoptable,2022-03-14T18:25:27+0000,GA926,Tyrone,GA,Pit Bull Terrier,Adult,Male,Medium,,True,False,False,True
55032470,DUNCAN HINES,adoptable,2022-03-19T01:27:58+0000,GA217,Atlanta,GA,Pit Bull Terrier,Adult,Male,Large,,True,False,False,False
55282453,Ozzy,adoptable,2022-04-12T18:05:38+0000,GA862,Athens,GA,Mixed Breed,Adult,Male,Large,,True,False,False,False
54300697,Kenya,adoptable,2022-01-20T00:01:47+0000,GA299,Douglasville,GA,Labrador Retriever,Adult,Female,Large,,False,False,False,True
53772331,Brody,adoptable,2021-12-03T21:57:07+0000,GA168,Perry,GA,Pointer,Young,Male,Large,,True,False,False,True
54255542,Huckle Barkle Finn,adoptable,2022-01-16T22:06:37+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Male,Medium,,True,False,False,False
55175649,Enola,adoptable,2022-04-01T09:20:57+0000,GA537,Dacula,GA,German Shepherd Dog,Adult,Female,Large,,False,True,False,True
55034609,Jester,adoptable,2022-03-19T10:04:32+0000,GA66,Albany,GA,Bull Terrier,Young,Male,Medium,,False,False,False,True
55259989,Radley,adoptable,2022-04-10T00:02:19+0000,GA620,Barnesville,GA,Australian Cattle Dog / Blue Heeler,Adult,Male,Medium,,False,False,False,False
55363069,BANDIT,adoptable,2022-04-21T16:41:18+0000,GA257,Appling,GA,Labrador Retriever,Adult,Male,Large,,False,False,False,False
55000693,Terra,adoptable,2022-03-16T19:46:50+0000,GA890,Griffin,GA,Pit Bull Terrier,Adult,Female,Medium,Short,True,True,False,True
54734761,Draco,adoptable,2022-02-24T10:50:55+0000,GA697,Atlanta,GA,Pit Bull Terrier,Baby,Male,Large,,True,False,False,True
54638976,A100832,adoptable,2022-02-16T13:58:07+0000,GA257,Appling,GA,Pit Bull Terrier,Adult,Male,Medium,,False,False,False,False
54232920,Montana,adoptable,2022-01-15T09:17:15+0000,GA75,Hamilton,GA,Terrier,Adult,Female,Medium,,True,False,False,False
55358610,HONDA,adoptable,2022-04-21T01:38:51+0000,GA217,Atlanta,GA,Labrador Retriever,Young,Female,Medium,,True,False,False,False
54252791,Morgan (In Foster),adoptable,2022-01-16T22:06:15+0000,GA335,Atlanta,GA,Mixed Breed,Adult,Female,Large,,True,False,False,False
54753619,Valerie 02-2574,adoptable,2022-02-25T17:25:18+0000,GA926,Tyrone,GA,Pit Bull Terrier,Young,Female,Medium,,True,False,False,True
54999931,Skribble 6911,adoptable,2022-03-16T18:50:13+0000,GA181,Columbus,GA,Mixed Breed,Adult,Female,Medium,,True,False,False,True
55205835,Steven 03-1787,adoptable,2022-04-04T19:25:10+0000,GA926,Tyrone,GA,Pit Bull Terrier,Adult,Male,Large,,True,False,False,True
55293442,CODY,adoptable,2022-04-13T19:33:26+0000,GA99,Macon,GA,Labrador Retriever,Baby,Male,Small,,False,False,False,False
55343734,ZEUS,adoptable,2022-04-19T20:03:37+0000,GA217,Atlanta,GA,Pit Bull Terrier,Young,Male,Large,,False,False,False,False
54256152,Smiley,adoptable,2022-01-16T22:06:41+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Male,Large,,False,False,False,False
54958902,ROBERT DINERO,adoptable,2022-03-12T23:57:54+0000,GA217,Atlanta,GA,Pit Bull Terrier,Adult,Male,Large,,True,False,False,False
55367068,Connor,adoptable,2022-04-21T22:06:27+0000,GA423,Chamblee,GA,Mixed Breed,Young,Male,Small,,False,False,False,False
55314258,Aleeya,adoptable,2022-04-15T23:06:30+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Female,Medium,,False,False,False,False
55333923,Pen 109 Boi Hw+,adoptable,2022-04-18T20:00:55+0000,GA357,Lawrenceville,GA,Pit Bull Terrier,Adult,Male,Large,,True,False,False,True
50165123,Roxy Rocket,adoptable,2020-12-30T19:36:14+0000,GA620,Barnesville,GA,Pointer,Baby,Female,Medium,,False,False,False,True
54636921,Isaac,adoptable,2022-02-16T04:14:53+0000,GA857,Norwood,GA,Cane Corso,Young,Male,Extra Large,,True,True,False,True
55363434,Golett,adoptable,2022-04-21T17:06:24+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Male,Large,,True,False,False,False
55322068,SUMMER,adoptable,2022-04-16T23:49:20+0000,GA217,Atlanta,GA,Pit Bull Terrier,Young,Female,Small,,False,False,False,False
54421051,Hersey,adoptable,2022-01-28T17:03:42+0000,GA340,Tucker,GA,Chocolate Labrador Retriever,Adult,Male,Large,Short,True,True,False,True
55401661,Eden,adoptable,2022-04-25T23:15:09+0000,GA553,Warner Robins,GA,Chihuahua,Baby,Female,Small,Short,False,False,False,True
55063738,Simi,adoptable,2022-03-22T09:22:03+0000,GA537,Dacula,GA,German Shepherd Dog,Young,Female,Large,,True,False,False,True
55257579,Pen 185 Chocolate,adoptable,2022-04-09T19:01:11+0000,GA357,Lawrenceville,GA,Staffordshire Bull Terrier,Young,Female,Medium,,True,False,False,True
53594602,Jurgen,adoptable,2021-11-17T20:28:33+0000,GA680,Atlanta,GA,Boxer,Young,Male,Medium,,True,True,False,True
54255520,Waka Flocka Flame,adoptable,2022-01-16T22:06:37+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Male,Large,,False,False,False,False
55099242,Jonah,adoptable,2022-03-24T19:06:22+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Male,Medium,,False,False,False,False
50244523,Piper,adoptable,2021-01-17T14:13:12+0000,AL48,Atlanta,GA,Weimaraner,Adult,Female,Large,Short,True,True,True,True
54255544,Rango,adoptable,2022-01-16T22:06:37+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Male,Large,,True,False,False,False
55119433,Banana Foster-ADOPTED,adoptable,2022-03-26T17:06:20+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Male,Medium,,True,False,False,False
54973626,Missy,adoptable,2022-03-14T20:06:19+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Female,Large,,False,False,False,False
55274908,Willy,adoptable,2022-04-11T22:06:22+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Male,Large,,False,False,False,False
54182350,Buster 01-1133,adoptable,2022-01-11T21:25:13+0000,GA926,Tyrone,GA,Beagle,Young,Male,Medium,,True,False,False,True
55377296,MILTON,adoptable,2022-04-22T21:47:58+0000,GA217,Atlanta,GA,Pit Bull Terrier,Young,Male,Medium,,False,False,False,False
55079945,Tank,adoptable,2022-03-23T13:00:49+0000,GA144,Conyers,GA,Jack Russell Terrier,Baby,Male,Small,Short,False,False,False,True
54507205,Chou-IN FOSTER,adoptable,2022-02-04T02:06:23+0000,GA423,Chamblee,GA,Mixed Breed,Senior,Female,Large,,True,False,False,False
55376081,Pumkin,adoptable,2022-04-22T20:06:19+0000,GA423,Chamblee,GA,Mixed Breed,Baby,Female,Small,,False,False,False,False
55264932,Cacnea,adoptable,2022-04-10T22:06:15+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Female,Medium,,False,False,False,False
54908714,Caterpillar,adoptable,2022-03-09T00:06:15+0000,GA335,Atlanta,GA,Mixed Breed,Senior,Male,Large,,True,False,False,False
55372033,RUSTY,adoptable,2022-04-22T14:45:43+0000,GA217,Atlanta,GA,Labrador Retriever,Young,Male,Medium,,False,False,False,False
55401456,Hope,adoptable,2022-04-25T22:56:55+0000,GA553,Warner Robins,GA,Terrier,Baby,Female,Medium,Short,False,False,False,True
55139948,Ginny,adoptable,2022-03-29T10:03:50+0000,GA66,Albany,GA,Pit Bull Terrier,Adult,Female,Medium,,False,False,False,True
55319568,Mika,adoptable,2022-04-16T18:06:26+0000,GA423,Chamblee,GA,Mixed Breed,Young,Female,Medium,,False,False,False,False
55390627,Lucy,adoptable,2022-04-24T21:06:14+0000,GA335,Atlanta,GA,Mixed Breed,Adult,Female,Large,,False,False,False,False
54489698,Nina,adoptable,2022-02-02T23:06:20+0000,GA423,Chamblee,GA,Mixed Breed,Senior,Female,Large,,True,False,False,False
53996737,Pen 176 Mcfly Hw Tx,adoptable,2021-12-23T20:16:14+0000,GA357,Lawrenceville,GA,Pit Bull Terrier,Young,Male,Medium,,True,False,False,True
55195468,Stella,adoptable,2022-04-03T17:06:19+0000,GA423,Chamblee,GA,Mixed Breed,Young,Female,Large,,True,False,False,False
55290494,Georgie ,adoptable,2022-04-13T16:15:21+0000,GA18,Jonesboro,GA,Terrier,Adult,Male,Small,Short,True,False,False,True
55292246,Pen 156 Heyoo,adoptable,2022-04-13T18:15:56+0000,GA357,Lawrenceville,GA,Border Collie,Young,Male,Large,,True,False,False,True
55034555,Prince,adoptable,2022-03-19T10:04:31+0000,GA66,Albany,GA,Labrador Retriever,Young,Male,Medium,,False,False,False,True
29033899,Skylar,adoptable,2014-04-20T12:27:21+0000,GA08,Mcdonough,GA,German Shepherd Dog,Adult,Female,Large,,True,False,False,True
55308520,Trundle,adoptable,2022-04-15T14:40:43+0000,GA793,Macon,GA,Catahoula Leopard Dog,Baby,Male,Medium,,True,False,False,True
55310591,Brock,adoptable,2022-04-15T17:25:12+0000,GA718,Columbus,GA,American Bulldog,Baby,Male,Medium,,True,False,False,True
55034535,Magnolia,adoptable,2022-03-19T10:04:31+0000,GA66,Albany,GA,Mixed Breed,Young,Female,Medium,,False,False,False,True
55343851,Trafalgar,adoptable,2022-04-19T20:06:25+0000,GA423,Chamblee,GA,Mixed Breed,Young,Male,Medium,,False,False,False,False
54253005,Colonel,adoptable,2022-01-16T22:06:15+0000,GA335,Atlanta,GA,Mixed Breed,Adult,Male,Large,,True,False,False,False
55281514,EARL,adoptable,2022-04-12T16:57:43+0000,GA99,Macon,GA,Pit Bull Terrier,Adult,Male,Medium,,False,False,False,False
55034518,Buttermilk,adoptable,2022-03-19T10:04:31+0000,GA66,Albany,GA,Terrier,Adult,Male,Small,,False,True,False,True
51607763,Ranger,adoptable,2021-05-20T21:37:26+0000,GA918,Marshallville,GA,Great Dane,Young,Male,Large,Short,True,True,False,True
53471111,Lil Mama,adoptable,2021-11-05T01:25:14+0000,GA76,Winder,GA,American Staffordshire Terrier,Adult,Female,Large,,False,False,False,True
55185430,Holly,adoptable,2022-04-02T00:06:20+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Female,Large,,False,False,False,False
55383284,Stanford,adoptable,2022-04-23T18:06:21+0000,GA251,Atlanta,GA,Chihuahua,Senior,Male,Small,,True,False,False,False
55395927,Sd4,adoptable,2022-04-25T16:01:32+0000,GA357,Lawrenceville,GA,Labrador Retriever,Adult,Male,Large,,False,False,False,True
55307674,Nena,adoptable,2022-04-15T10:06:01+0000,GA66,Albany,GA,Pit Bull Terrier,Adult,Female,Large,,False,False,False,True
55276399,Cash,adoptable,2022-04-12T00:42:42+0000,GA76,Winder,GA,Boxer,Baby,Male,Large,,True,True,False,False
